,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP_Prior_Year
237,Jaren Jackson Jr.,21,12.527777777777777,293.8333333333333,18.0,0.551,0.48,0.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,0.22777777777777777,0.5694444444444444,0.7972222222222222,0.12300000000000001,-0.7972222222222222,0.7972222222222222,0.11388888888888889,0.11388888888888889
238,Jarred Vanderbilt,21,72.88888888888889,1297.1944444444443,16.2,0.612,0.021,0.43200000000000005,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.8222222222222222,1.7083333333333333,3.5305555555555554,0.132,-1.5944444444444443,1.5944444444444443,-0.11388888888888889,0.5694444444444444
239,Jarrell Brantley,24,31.888888888888886,157.16666666666666,16.6,0.605,0.5379999999999999,0.038,7.2,13.3,10.4,16.1,2.5,1.2,13.1,19.0,0.3416666666666666,0.22777777777777777,0.5694444444444444,0.172,0.6833333333333332,1.8222222222222222,2.5055555555555555,0.11388888888888889
240,Jarrett Allen,22,143.5,4245.777777777777,20.46666666666667,0.68,0.028333333333333332,0.6963333333333334,12.199999999999998,26.933333333333337,19.599999999999998,8.6,0.9,4.533333333333333,15.5,16.3,9.908333333333331,4.783333333333333,14.577777777777778,0.17900000000000002,4.783333333333333,0.34166666666666656,5.125,3.3027777777777776
241,Jarrett Culver,21,38.72222222222222,568.3055555555555,8.8,0.47600000000000003,0.315,0.28600000000000003,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.45555555555555555,0.3416666666666666,-0.11388888888888889,-0.006,-5.125,-1.2527777777777778,-6.377777777777777,-0.5694444444444444
242,Javonte Green,27,93.38888888888889,1077.388888888889,12.333333333333334,0.6043333333333333,0.28733333333333333,0.3793333333333333,5.933333333333334,10.700000000000001,8.3,5.066666666666666,3.0666666666666664,1.4333333333333336,13.866666666666667,12.9,1.1388888888888888,1.2527777777777775,2.5055555555555555,0.10866666666666668,-8.31388888888889,6.605555555555555,-1.8222222222222222,0.34166666666666673
243,Jaxson Hayes,20,68.33333333333333,1097.888888888889,19.1,0.675,0.05,0.429,10.4,18.6,14.5,5.2,1.2,3.7,10.5,16.2,2.9611111111111112,1.1388888888888888,3.9861111111111107,0.17600000000000002,0.6833333333333332,0.0,0.6833333333333332,0.6833333333333332
244,Jay Scrubb,20,4.555555555555555,95.66666666666666,6.3,0.45799999999999996,0.25,0.139,2.8,15.6,9.4,1.7,2.4,0.0,15.5,23.8,-0.22777777777777777,0.11388888888888889,-0.11388888888888889,-0.07200000000000001,-9.225,-3.1888888888888887,-12.41388888888889,-0.22777777777777777
245,Jaylen Adams,24,7.972222222222221,20.5,-6.5,0.125,0.25,0.0,0.0,16.9,8.8,12.7,0.0,0.0,0.0,18.6,-0.11388888888888889,0.0,-0.11388888888888889,-0.252,-17.19722222222222,-5.238888888888888,-22.55,-0.11388888888888889
246,Jaylen Brown,24,66.05555555555556,2276.6388888888887,19.9,0.586,0.37,0.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,3.1888888888888887,2.2777777777777777,5.466666666666666,0.115,3.6444444444444444,-0.7972222222222222,2.8472222222222223,2.619444444444444
247,Jaylen Hoard,21,21.63888888888889,364.44444444444446,13.4,0.547,0.125,0.466,6.7,14.5,10.6,11.2,1.9,1.4,13.8,16.3,0.22777777777777777,0.3416666666666666,0.5694444444444444,0.07,-2.5055555555555555,-0.3416666666666666,-2.8472222222222223,0.0
248,Jaylen Nowell,21,47.83333333333333,864.4166666666666,12.3,0.528,0.44799999999999995,0.16399999999999998,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,0.3416666666666666,0.45555555555555555,0.7972222222222222,0.044000000000000004,-1.7083333333333333,-1.5944444444444443,-3.1888888888888887,-0.22777777777777777
249,Jayson Tatum,22,72.88888888888889,2608.0555555555557,21.3,0.5760000000000001,0.368,0.258,2.4,20.7,11.5,20.3,1.6,1.3,10.4,30.8,4.669444444444443,2.8472222222222223,7.402777777777778,0.13699999999999998,4.783333333333333,-0.3416666666666666,4.441666666666666,3.872222222222222
250,Jeff Green,34,77.44444444444444,2089.861111111111,13.0,0.624,0.47200000000000003,0.304,2.2,13.1,7.9,7.8,0.9,1.3,8.2,15.6,3.3027777777777776,1.3666666666666665,4.669444444444443,0.107,0.0,-1.025,-0.9111111111111111,0.6833333333333332
251,Jeff Teague,32,125.27777777777777,2163.8888888888887,12.600000000000001,0.5673333333333334,0.286,0.38399999999999995,1.7,8.266666666666666,5.066666666666667,18.900000000000002,1.6333333333333335,1.2,16.46666666666667,17.666666666666668,1.8222222222222222,1.7083333333333333,3.6444444444444444,0.08366666666666667,-5.238888888888888,-2.05,-7.175000000000001,-0.11388888888888889
252,Jerami Grant,26,61.5,2083.027777777778,16.9,0.556,0.353,0.368,2.1,13.2,7.6,14.3,0.9,2.8,9.1,28.5,1.8222222222222222,1.8222222222222222,3.6444444444444444,0.083,2.1638888888888888,-0.9111111111111111,1.2527777777777778,1.5944444444444443
253,Jeremiah Martin,24,10.25,85.41666666666666,1.4,0.313,0.364,0.152,2.9,7.6,5.2,7.9,3.3,2.4,14.6,23.9,-0.45555555555555555,0.11388888888888889,-0.3416666666666666,-0.207,-9.452777777777778,-1.2527777777777778,-10.819444444444445,-0.11388888888888889
254,Jeremy Lamb,28,41.0,871.25,15.8,0.5870000000000001,0.46399999999999997,0.272,3.6,14.9,9.3,9.4,2.1,2.4,6.6,18.4,1.3666666666666665,1.025,2.3916666666666666,0.132,0.7972222222222222,0.7972222222222222,1.5944444444444443,0.7972222222222222
255,Jerome Robinson,23,19.36111111111111,347.3611111111111,4.1,0.4,0.442,0.21100000000000002,1.4,11.8,6.6,10.2,1.8,1.6,15.5,16.7,-0.7972222222222222,0.3416666666666666,-0.45555555555555555,-0.057,-7.858333333333333,-0.11388888888888889,-7.972222222222221,-0.45555555555555555
256,Jevon Carter,25,68.33333333333333,816.5833333333333,12.2,0.5479999999999999,0.677,0.031,2.6,11.8,7.3,13.0,2.0,1.1,6.6,15.0,0.7972222222222222,0.9111111111111111,1.8222222222222222,0.10400000000000001,-0.45555555555555555,1.025,0.5694444444444444,0.5694444444444444
257,Jimmy Butler,31,59.22222222222222,1987.361111111111,26.5,0.607,0.139,0.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,7.516666666666666,3.075,10.591666666666667,0.255,6.15,2.619444444444444,8.769444444444444,4.897222222222222
258,Joe Harris,29,78.58333333333333,2438.361111111111,14.1,0.6629999999999999,0.628,0.08900000000000001,2.3,10.1,6.4,8.4,1.0,0.6,7.8,16.2,4.669444444444443,1.2527777777777778,5.9222222222222225,0.11699999999999999,1.7083333333333333,-1.3666666666666665,0.45555555555555555,1.4805555555555556
259,Joe Ingles,33,76.30555555555556,2126.3055555555557,15.9,0.672,0.722,0.16,1.6,11.8,6.9,24.0,1.2,0.5,16.3,16.6,5.352777777777778,2.619444444444444,7.972222222222221,0.18,2.9611111111111112,1.025,3.9861111111111107,2.9611111111111112
260,Joel Embiid,26,58.08333333333333,1805.138888888889,30.3,0.636,0.171,0.61,8.0,29.1,18.7,16.2,1.5,3.9,12.2,35.3,6.377777777777777,3.6444444444444444,10.022222222222222,0.266,7.175,1.3666666666666665,8.541666666666666,4.3277777777777775
261,John Collins,23,71.75,2104.6666666666665,20.6,0.645,0.27,0.265,7.1,20.3,13.8,6.9,0.9,3.0,8.9,22.2,5.466666666666666,2.1638888888888888,7.6305555555555555,0.174,2.8472222222222223,-0.22777777777777777,2.619444444444444,2.2777777777777777
262,John Konchar,24,48.97222222222222,654.8611111111111,14.8,0.608,0.406,0.217,6.4,17.3,11.8,10.7,2.5,1.4,10.6,12.4,1.025,0.9111111111111111,1.936111111111111,0.145,-0.22777777777777777,1.5944444444444443,1.3666666666666665,0.5694444444444444
263,John Wall,30,45.55555555555556,1466.888888888889,15.4,0.503,0.34299999999999997,0.29100000000000004,1.3,9.7,5.3,36.2,1.5,2.1,14.7,31.7,-1.1388888888888888,0.9111111111111111,-0.22777777777777777,-0.006999999999999999,1.3666666666666665,-2.1638888888888888,-0.7972222222222222,0.45555555555555555
264,Jonas Valančiūnas,28,70.61111111111111,1998.75,24.4,0.636,0.077,0.273,15.1,31.9,23.4,10.0,1.0,2.9,10.7,22.4,5.808333333333333,2.9611111111111112,8.883333333333333,0.213,3.6444444444444444,-0.3416666666666666,3.4166666666666665,2.5055555555555555
265,Jontay Porter,21,12.527777777777777,61.5,9.2,0.64,0.5329999999999999,0.33299999999999996,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,-0.11388888888888889,0.11388888888888889,0.0,0.019,-7.744444444444444,0.3416666666666666,-7.402777777777778,-0.11388888888888889
266,Jordan Bell,26,13.666666666666666,186.77777777777777,7.366666666666667,0.284,0.06366666666666666,0.36366666666666664,8.6,23.46666666666667,16.066666666666666,11.866666666666667,1.2666666666666666,6.900000000000001,17.900000000000002,12.966666666666667,-0.22777777777777777,0.22777777777777777,0.0,-0.012666666666666668,-22.322222222222223,1.7083333333333333,-20.5,-0.22777777777777777
267,Jordan Bone,23,15.944444444444443,223.2222222222222,8.9,0.519,0.593,0.0,2.0,11.0,6.4,13.6,0.5,0.0,5.3,12.6,0.11388888888888889,0.11388888888888889,0.22777777777777777,0.045,-3.4166666666666665,-1.3666666666666665,-4.783333333333333,-0.11388888888888889
268,Jordan Clarkson,28,77.44444444444444,2070.5,17.1,0.5489999999999999,0.557,0.134,2.9,12.7,8.0,15.3,1.6,0.4,9.2,29.7,1.936111111111111,2.8472222222222223,4.783333333333333,0.111,2.05,-0.45555555555555555,1.5944444444444443,1.8222222222222222
269,Jordan McLaughlin,24,58.08333333333333,1068.2777777777778,12.0,0.502,0.38,0.124,2.3,10.4,6.2,28.0,2.6,0.6,16.7,13.7,0.6833333333333332,0.6833333333333332,1.3666666666666665,0.062,-2.2777777777777777,0.22777777777777777,-1.936111111111111,0.11388888888888889
270,Jordan Nwora,22,34.166666666666664,312.05555555555554,16.1,0.586,0.45899999999999996,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,0.0,0.45555555555555555,0.45555555555555555,0.068,-0.7972222222222222,-0.45555555555555555,-1.2527777777777778,0.11388888888888889
271,Jordan Poole,21,58.08333333333333,1125.2222222222222,15.1,0.581,0.5820000000000001,0.251,1.6,8.2,5.0,15.4,1.2,0.8,8.8,25.0,1.2527777777777778,1.025,2.1638888888888888,0.094,0.7972222222222222,-1.3666666666666665,-0.5694444444444444,0.45555555555555555
272,Josh Green,20,44.416666666666664,506.80555555555554,8.8,0.49,0.26899999999999996,0.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,0.11388888888888889,0.45555555555555555,0.5694444444444444,0.05,-4.213888888888889,0.11388888888888889,-4.1,-0.22777777777777777
273,Josh Hall,20,23.916666666666664,382.66666666666663,1.0,0.363,0.374,0.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,-1.2527777777777778,0.22777777777777777,-1.025,-0.126,-11.04722222222222,-2.5055555555555555,-13.552777777777777,-0.9111111111111111
274,Josh Hart,25,53.52777777777778,1536.361111111111,12.2,0.5660000000000001,0.561,0.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,1.5944444444444443,1.4805555555555556,3.075,0.09699999999999999,-1.2527777777777778,0.3416666666666666,-0.9111111111111111,0.45555555555555555
275,Josh Jackson,23,70.61111111111111,1776.6666666666665,12.0,0.516,0.364,0.308,4.0,14.2,9.1,15.1,1.7,2.6,15.0,26.5,-1.8222222222222222,1.936111111111111,0.11388888888888889,0.004,-2.8472222222222223,-0.5694444444444444,-3.4166666666666665,-0.45555555555555555
276,Josh Okogie,22,67.19444444444444,1363.25,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,0.5694444444444444,0.9111111111111111,1.4805555555555556,0.051,-4.213888888888889,0.3416666666666666,-3.758333333333333,-0.45555555555555555
277,Josh Richardson,27,67.19444444444444,2038.611111111111,11.9,0.537,0.43200000000000005,0.175,3.2,8.8,6.0,12.1,1.7,1.2,10.6,18.4,1.1388888888888888,1.5944444444444443,2.733333333333333,0.066,-1.7083333333333333,-0.22777777777777777,-1.936111111111111,0.11388888888888889
278,Jrue Holiday,30,67.19444444444444,2171.861111111111,20.0,0.5920000000000001,0.344,0.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,4.897222222222222,2.5055555555555555,7.516666666666666,0.165,3.1888888888888887,0.6833333333333332,3.872222222222222,2.9611111111111112
279,Juan Toscano-Anderson,27,60.36111111111111,1260.75,12.6,0.6759999999999999,0.44,0.14800000000000002,2.8,19.5,11.3,18.1,1.7,2.1,21.5,11.0,1.5944444444444443,1.8222222222222222,3.4166666666666665,0.13,-1.5944444444444443,2.5055555555555555,0.9111111111111111,0.9111111111111111
280,Juancho Hernangómez,25,59.22222222222222,1025.0,12.1,0.5489999999999999,0.562,0.324,5.2,20.0,12.3,5.6,1.0,0.7,7.3,17.2,0.6833333333333332,0.5694444444444444,1.2527777777777778,0.06,-1.2527777777777778,-2.05,-3.3027777777777776,-0.22777777777777777
281,Julius Randle,26,80.86111111111111,3037.4166666666665,19.7,0.5670000000000001,0.294,0.325,3.5,25.7,14.7,27.2,1.2,0.6,13.8,29.3,3.872222222222222,4.897222222222222,8.883333333333333,0.14,3.3027777777777776,1.025,4.3277777777777775,4.441666666666666
282,Justin Holiday,31,82.0,2486.1944444444443,10.4,0.5710000000000001,0.725,0.136,1.6,11.1,6.4,7.0,1.6,1.5,7.5,14.0,1.5944444444444443,2.05,3.5305555555555554,0.069,-1.025,-0.11388888888888889,-1.1388888888888888,0.6833333333333332
283,Justin Jackson,25,77.44444444444444,1314.2777777777778,8.966666666666667,0.49666666666666676,0.5733333333333334,0.18466666666666665,4.033333333333333,11.466666666666669,7.766666666666666,10.666666666666666,0.8333333333333334,0.19999999999999998,11.033333333333331,17.933333333333334,-0.22777777777777777,0.6833333333333332,0.45555555555555555,0.014333333333333335,-8.883333333333333,-7.972222222222221,-16.741666666666664,-0.45555555555555555
284,Justin James,24,41.0,353.05555555555554,11.3,0.5479999999999999,0.342,0.324,3.2,7.6,5.4,9.9,1.2,0.8,10.6,19.7,0.11388888888888889,0.0,0.11388888888888889,0.02,-2.2777777777777777,-2.619444444444444,-4.897222222222222,-0.22777777777777777
285,Justin Patton,23,14.805555555555555,281.30555555555554,11.6,0.488,0.486,0.057,5.8,15.8,10.6,8.1,2.3,5.1,5.3,13.0,0.11388888888888889,0.3416666666666666,0.45555555555555555,0.076,-4.1,1.5944444444444443,-2.5055555555555555,0.0
286,Justin Robinson,23,10.25,100.22222222222221,6.0,0.45299999999999996,0.667,0.23800000000000002,1.2,7.2,4.1,14.1,1.6,0.0,7.9,12.2,0.0,0.0,0.0,0.021,-6.605555555555555,-1.1388888888888888,-7.744444444444444,-0.11388888888888889
287,Justise Winslow,24,29.61111111111111,577.4166666666666,6.2,0.395,0.257,0.16699999999999998,3.7,21.1,12.3,13.3,1.4,2.1,14.1,21.9,-1.4805555555555556,0.6833333333333332,-0.7972222222222222,-0.066,-7.061111111111111,0.22777777777777777,-6.833333333333333,-0.5694444444444444
288,Jusuf Nurkić,26,42.138888888888886,1002.2222222222222,20.5,0.5539999999999999,0.09,0.33899999999999997,10.2,30.7,20.2,21.4,2.1,4.0,16.0,22.3,1.3666666666666665,1.3666666666666665,2.733333333333333,0.133,0.7972222222222222,2.05,2.8472222222222223,1.1388888888888888
289,Juwan Morgan,23,33.02777777777778,167.41666666666666,8.5,0.529,0.433,0.233,6.8,13.1,10.1,8.0,1.3,0.6,10.8,10.9,0.11388888888888889,0.22777777777777777,0.3416666666666666,0.105,-3.9861111111111107,1.3666666666666665,-2.619444444444444,0.0
290,KZ Okpala,21,42.138888888888886,509.0833333333333,5.2,0.44799999999999995,0.521,0.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3416666666666666,0.45555555555555555,0.11388888888888889,0.015,-7.402777777777778,-0.6833333333333332,-8.08611111111111,-0.6833333333333332
291,Karim Mané,20,11.38888888888889,100.22222222222221,1.3,0.36200000000000004,0.154,0.385,1.1,15.9,8.3,6.0,0.0,2.1,16.5,8.9,-0.11388888888888889,0.0,-0.11388888888888889,-0.045,-10.363888888888887,-0.9111111111111111,-11.275,-0.22777777777777777
292,Karl-Anthony Towns,25,56.94444444444444,1923.5833333333333,23.1,0.612,0.36,0.355,8.2,26.4,17.0,22.6,1.1,2.9,13.7,29.1,4.3277777777777775,1.8222222222222222,6.15,0.153,4.897222222222222,0.22777777777777777,5.125,3.1888888888888887
293,Kawhi Leonard,29,59.22222222222222,2019.25,26.0,0.622,0.28,0.325,3.6,17.4,10.7,24.9,2.3,1.1,9.2,28.6,7.288888888888889,2.733333333333333,10.022222222222222,0.23800000000000002,6.833333333333333,1.4805555555555556,8.313888888888888,4.783333333333333
294,Keita Bates-Diop,25,34.166666666666664,279.02777777777777,12.0,0.518,0.254,0.313,3.8,17.7,10.6,6.6,2.2,1.7,8.4,14.8,0.11388888888888889,0.3416666666666666,0.3416666666666666,0.068,-2.619444444444444,0.45555555555555555,-2.1638888888888888,0.0
295,Kelan Martin,25,39.86111111111111,366.72222222222223,13.9,0.551,0.435,0.07200000000000001,6.1,20.1,13.1,7.5,1.5,2.5,10.1,20.9,0.11388888888888889,0.45555555555555555,0.45555555555555555,0.066,-1.2527777777777778,-1.4805555555555556,-2.733333333333333,0.0
296,Keldon Johnson,21,78.58333333333333,2241.333333333333,13.8,0.557,0.257,0.278,4.9,17.6,11.1,8.9,1.0,1.0,9.0,19.2,1.8222222222222222,1.936111111111111,3.758333333333333,0.079,-1.025,-0.7972222222222222,-1.8222222222222222,0.22777777777777777
297,Keljin Blevins,25,19.36111111111111,85.41666666666666,-0.9,0.3,0.4,0.0,4.2,10.3,7.1,6.7,1.3,0.0,20.0,14.3,-0.22777777777777777,0.0,-0.22777777777777777,-0.13699999999999998,-9.452777777777778,-2.619444444444444,-12.18611111111111,-0.22777777777777777
298,Kelly Olynyk,29,159.44444444444443,4548.722222222222,16.933333333333334,0.6109999999999999,0.521,0.25933333333333336,4.8,22.7,13.666666666666666,16.53333333333333,1.9333333333333333,2.066666666666667,14.0,20.033333333333335,5.694444444444445,5.9222222222222225,11.616666666666665,0.127,1.822222222222222,3.1888888888888887,4.897222222222222,3.6444444444444444
299,Kelly Oubre Jr.,25,62.638888888888886,1921.3055555555554,13.3,0.529,0.39399999999999996,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8.0,22.1,0.0,2.5055555555555555,2.5055555555555555,0.062,-1.5944444444444443,-0.5694444444444444,-2.1638888888888888,0.0
300,Kemba Walker,30,48.97222222222222,1559.138888888889,17.7,0.5589999999999999,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,2.3916666666666666,1.2527777777777778,3.758333333333333,0.115,3.1888888888888887,-0.7972222222222222,2.3916666666666666,1.5944444444444443
301,Kendrick Nunn,25,63.77777777777777,1879.1666666666665,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.5944444444444443,1.7083333333333333,3.3027777777777776,0.084,-0.11388888888888889,-0.45555555555555555,-0.5694444444444444,0.6833333333333332
302,Kenrich Williams,26,75.16666666666666,1624.0555555555554,14.0,0.599,0.285,0.153,6.1,14.0,10.0,16.4,1.8,1.1,14.8,15.3,1.8222222222222222,1.3666666666666665,3.1888888888888887,0.096,-1.3666666666666665,0.5694444444444444,-0.7972222222222222,0.45555555555555555
303,Kent Bazemore,31,76.30555555555556,1518.138888888889,10.6,0.564,0.469,0.19899999999999998,2.1,16.0,9.1,11.1,2.4,2.2,16.1,16.3,-0.22777777777777777,2.3916666666666666,2.05,0.065,-3.3027777777777776,1.936111111111111,-1.3666666666666665,0.22777777777777777
304,Kentavious Caldwell-Pope,27,76.30555555555556,2166.1666666666665,10.7,0.588,0.579,0.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,1.8222222222222222,2.9611111111111112,4.783333333333333,0.107,-1.8222222222222222,1.1388888888888888,-0.5694444444444444,0.7972222222222222
305,Kenyon Martin Jr.,20,51.25,1216.3333333333333,14.6,0.59,0.302,0.264,7.0,17.6,12.1,6.8,1.3,3.4,9.7,15.6,1.4805555555555556,1.025,2.5055555555555555,0.099,-1.5944444444444443,-0.45555555555555555,-2.05,0.0
306,Kevin Durant,32,39.86111111111111,1317.6944444444443,26.4,0.6659999999999999,0.313,0.395,1.3,21.3,11.8,27.5,1.0,3.4,14.5,31.2,4.213888888888889,1.3666666666666665,5.694444444444445,0.20600000000000002,7.288888888888889,0.9111111111111111,8.2,3.075
307,Kevin Huerter,22,78.58333333333333,2421.277777777778,12.2,0.541,0.528,0.08800000000000001,2.0,9.7,6.0,16.3,1.9,0.7,9.4,17.2,2.1638888888888888,1.936111111111111,4.1,0.08,-0.6833333333333332,0.45555555555555555,-0.3416666666666666,1.1388888888888888
308,Kevin Knox,21,47.83333333333333,528.4444444444445,9.1,0.537,0.622,0.14,2.4,11.8,7.1,5.9,1.3,1.2,10.1,16.2,0.0,0.6833333333333332,0.6833333333333332,0.065,-1.936111111111111,0.45555555555555555,-1.5944444444444443,0.11388888888888889
309,Kevin Love,32,28.47222222222222,708.3888888888889,15.1,0.556,0.619,0.20199999999999999,3.0,31.2,16.7,16.0,1.3,0.3,12.2,21.9,0.3416666666666666,0.6833333333333332,1.025,0.073,1.025,-1.025,-0.11388888888888889,0.3416666666666666
310,Kevin Porter Jr.,20,29.61111111111111,950.9722222222222,12.5,0.528,0.439,0.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,-0.3416666666666666,0.3416666666666666,0.0,0.0,-1.2527777777777778,-2.733333333333333,-3.9861111111111107,-0.3416666666666666
311,Kevon Looney,24,69.47222222222221,1322.25,11.9,0.575,0.086,0.244,10.9,18.6,14.8,13.4,0.8,1.7,14.5,9.4,2.2777777777777777,1.5944444444444443,3.872222222222222,0.139,-2.05,1.1388888888888888,-1.025,0.3416666666666666
312,Khem Birch,28,152.61111111111111,3482.722222222222,15.333333333333334,0.555,0.13933333333333334,0.33433333333333337,11.466666666666667,15.566666666666668,13.433333333333332,8.633333333333333,1.4666666666666668,3.2000000000000006,9.200000000000001,13.866666666666665,5.352777777777777,3.188888888888889,8.655555555555555,0.12066666666666666,-2.9611111111111112,0.22777777777777777,-2.8472222222222223,0.9111111111111111
313,Khris Middleton,29,77.44444444444444,2584.1388888888887,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25.0,4.669444444444443,2.5055555555555555,7.288888888888889,0.135,1.936111111111111,-0.3416666666666666,1.4805555555555556,2.1638888888888888
314,Khyri Thomas,24,5.694444444444445,174.25,21.3,0.586,0.409,0.136,4.7,8.0,6.3,26.9,2.8,3.5,7.9,21.1,0.45555555555555555,0.11388888888888889,0.5694444444444444,0.16399999999999998,2.8472222222222223,-0.11388888888888889,2.733333333333333,0.22777777777777777
315,Killian Hayes,19,29.61111111111111,763.0555555555555,5.3,0.42200000000000004,0.358,0.085,1.0,10.6,5.7,29.7,2.0,1.3,28.5,19.0,-2.05,0.6833333333333332,-1.2527777777777778,-0.081,-7.175,-1.025,-8.2,-1.025
316,Killian Tillie,22,20.5,207.27777777777777,8.5,0.461,0.579,0.193,3.5,10.6,7.0,5.6,1.3,4.0,3.1,14.8,0.0,0.22777777777777777,0.22777777777777777,0.055,-3.872222222222222,-0.3416666666666666,-4.213888888888889,-0.11388888888888889
317,Kira Lewis Jr.,19,61.5,1029.5555555555554,10.3,0.47700000000000004,0.35600000000000004,0.151,1.4,7.1,4.3,18.7,2.0,1.0,8.6,18.3,0.22777777777777777,0.6833333333333332,1.025,0.045,-3.6444444444444444,-0.22777777777777777,-3.872222222222222,-0.3416666666666666
318,Kostas Antetokounmpo,23,17.083333333333332,63.77777777777777,0.0,0.382,0.0,1.3,8.1,29.9,19.1,2.3,1.7,6.4,41.2,20.7,-0.3416666666666666,0.11388888888888889,-0.22777777777777777,-0.174,-15.147222222222222,0.9111111111111111,-14.35,-0.11388888888888889
319,Kris Dunn,26,4.555555555555555,51.25,-5.7,0.182,0.16699999999999998,0.33299999999999996,0.0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.22777777777777777,0.11388888888888889,-0.22777777777777777,-0.20199999999999999,-15.602777777777776,-0.11388888888888889,-15.602777777777776,-0.11388888888888889
320,Kristaps Porziņģis,25,48.97222222222222,1511.3055555555554,21.3,0.5820000000000001,0.37799999999999995,0.20199999999999999,6.9,24.6,15.8,8.4,0.7,4.1,6.4,26.5,2.9611111111111112,1.936111111111111,4.897222222222222,0.154,3.4166666666666665,-0.9111111111111111,2.5055555555555555,1.5944444444444443
321,Kyle Anderson,27,78.58333333333333,2149.083333333333,17.2,0.578,0.397,0.28,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,3.3027777777777776,3.075,6.377777777777777,0.14300000000000002,1.5944444444444443,2.1638888888888888,3.758333333333333,2.8472222222222223
322,Kyle Guy,23,35.30555555555556,267.63888888888886,8.5,0.449,0.523,0.22699999999999998,2.3,14.4,8.3,17.9,1.2,0.0,10.2,19.7,-0.11388888888888889,0.11388888888888889,-0.11388888888888889,-0.015,-4.213888888888889,-2.3916666666666666,-6.605555555555555,-0.22777777777777777
323,Kyle Kuzma,25,77.44444444444444,2225.3888888888887,12.7,0.546,0.502,0.128,6.3,17.7,12.0,9.8,0.9,1.9,12.4,20.3,0.45555555555555555,3.3027777777777776,3.758333333333333,0.08,-0.45555555555555555,-0.11388888888888889,-0.45555555555555555,0.9111111111111111
324,Kyle Lowry,34,52.388888888888886,1823.361111111111,16.5,0.593,0.555,0.268,2.3,15.1,8.5,31.8,1.4,0.9,15.9,21.4,3.3027777777777776,1.4805555555555556,4.669444444444443,0.124,2.2777777777777777,-0.45555555555555555,1.8222222222222222,1.7083333333333333
325,Kyrie Irving,28,61.5,2147.9444444444443,24.4,0.614,0.348,0.201,3.2,11.4,7.5,28.6,1.9,1.7,9.9,30.4,6.605555555555555,1.8222222222222222,8.427777777777777,0.18899999999999997,6.491666666666666,-0.22777777777777777,6.263888888888888,4.1
326,LaMarcus Aldridge,35,59.22222222222222,1535.2222222222222,16.333333333333332,0.5706666666666667,0.22533333333333336,0.17200000000000001,2.6999999999999997,16.333333333333332,9.6,11.833333333333334,0.8666666666666667,4.633333333333334,8.9,21.599999999999998,1.1388888888888888,1.4805555555555556,2.6194444444444445,0.09400000000000001,-0.34166666666666673,1.366666666666667,1.138888888888889,0.6833333333333332
327,LaMelo Ball,19,58.08333333333333,1673.0277777777776,17.5,0.539,0.38799999999999996,0.24600000000000002,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1.1388888888888888,2.1638888888888888,3.1888888888888887,0.09300000000000001,1.2527777777777778,0.7972222222222222,2.05,1.5944444444444443
328,Lamar Stevens,23,45.55555555555556,568.3055555555555,10.5,0.521,0.184,0.375,5.3,16.6,10.8,7.4,1.7,2.3,12.7,15.8,0.0,0.5694444444444444,0.45555555555555555,0.043,-4.783333333333333,0.0,-4.783333333333333,-0.3416666666666666
329,Landry Shamet,23,69.47222222222221,1597.861111111111,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.3666666666666665,0.6833333333333332,2.05,0.063,-1.1388888888888888,-1.7083333333333333,-2.733333333333333,-0.22777777777777777
